transaction_id,timestamp,amount,sender_account,beneficiary_account,is_fraud_ground_truth,is_fraud_label,fraud_pattern
TX0003776,2026-01-06 05:04:22.210136739,393.44,A015,A009,0,0,normal
TX0000344,2026-01-06 05:09:42.941183154,291.91,A007,A006,0,0,normal
TX0001762,2026-01-06 06:26:49.207505999,292.8,A009,A027,0,0,normal
TX0003361,2026-01-06 06:27:30.165627103,763.76,A012,A024,0,0,normal
TX0000495,2026-01-06 06:49:56.409792882,333.36,A028,A024,0,0,normal
TX0001476,2026-01-06 06:59:08.349555455,595.09,A018,A014,0,0,normal
TX0000953,2026-01-06 07:00:36.966834460,2850.14,A027,A017,0,0,normal
TX0000480,2026-01-06 07:06:46.167448452,210.94,A008,A012,0,0,normal
TX0001664,2026-01-06 07:47:20.904004314,2268.84,A019,A001,0,0,normal
TX0003658,2026-01-06 08:10:59.442137793,240.7,A027,A026,0,0,normal
TX0001662,2026-01-06 08:13:25.697530509,193.73,A022,A017,0,0,normal
TX0002069,2026-01-06 08:24:27.449408426,224.58,A005,A014,0,0,normal
TX0003845,2026-01-06 08:43:38.801833742,513.07,A030,A016,0,0,normal
TX0001745,2026-01-06 09:10:14.143502056,1157.49,A023,A022,0,0,normal
TX0004337,2026-01-06 09:16:06.189923154,401.03,A012,A019,0,0,normal
TX0004319,2026-01-06 09:21:50.127375512,201.65,A025,A020,0,0,normal
TX0000321,2026-01-06 10:18:52.384902330,779.7,A009,A015,0,0,normal
TX0001496,2026-01-06 11:25:45.221237301,530.27,A018,A019,0,0,normal
TX0005715,2026-01-06 11:25:56.329136244,194.84,A013,A020,0,0,normal
TX0001856,2026-01-06 11:27:47.386144950,1333.27,A017,A003,0,0,normal
TX0003307,2026-01-06 12:07:09.433591037,206.35,A012,A027,0,0,normal
TX0002283,2026-01-06 12:15:53.048574282,701.42,A026,A011,0,0,normal
TX0004040,2026-01-06 13:01:29.222883887,612.66,A030,A028,0,0,normal
TX0005352,2026-01-06 13:05:00.018824104,1433.95,A004,A009,0,0,normal
TX0000213,2026-01-06 14:03:22.654393141,13523.27,A013,A019,1,0,structuring
TX0001284,2026-01-06 15:06:42.627540455,505.44,A017,A024,0,0,normal
TX0000702,2026-01-06 15:09:12.934248619,306.78,A023,A003,0,0,normal
TX0001634,2026-01-06 15:26:30.808942508,1573.28,A017,A019,0,0,normal
TX0001518,2026-01-06 15:50:42.237385412,342.28,A016,A030,0,0,normal
TX0003569,2026-01-06 15:53:52.372774828,216.95,A014,A009,0,0,normal
TX0002351,2026-01-06 16:35:55.447376230,9915.09,A019,A021,1,0,repeated_pair
TX0002267,2026-01-06 16:39:59.521150650,2117.72,A022,A019,0,0,normal
TX0001207,2026-01-06 17:13:55.252811188,1329.05,A028,A013,0,0,normal
TX0005258,2026-01-06 17:23:26.071328798,433.92,A010,A001,0,0,normal
TX0004574,2026-01-06 17:41:14.855320047,1672.18,A026,A024,0,0,normal
TX0001521,2026-01-06 17:42:13.438629212,140.16,A008,A015,0,0,normal
TX0005401,2026-01-06 17:44:59.806852062,278.44,A020,A010,0,0,normal
TX0001957,2026-01-06 18:39:12.900101959,983.0,A027,A022,0,0,normal
TX0001228,2026-01-06 18:59:37.621043268,1151.32,A027,A009,0,0,normal
TX0003548,2026-01-06 19:16:25.620816468,1498.7,A002,A008,0,0,normal
TX0004509,2026-01-06 19:35:19.882687994,295.55,A003,A028,0,0,normal
TX0005073,2026-01-06 19:58:51.661158936,17793.9,A019,A021,1,1,repeated_pair
TX0002153,2026-01-06 19:59:04.601919778,9644.96,A019,A021,1,1,circular
TX0003229,2026-01-06 20:01:40.303777005,1033.47,A024,A022,0,0,normal
TX0001683,2026-01-06 20:47:54.279901854,807.77,A021,A024,0,0,normal
TX0005105,2026-01-06 22:56:09.243442135,16904.51,A003,A021,1,1,structuring
TX0002275,2026-01-06 23:36:51.286938813,117.64,A004,A029,0,0,normal
TX0000056,2026-01-06 23:46:01.605124608,353.74,A029,A004,0,0,normal
TX0005446,2026-01-07 00:00:58.521430945,726.99,A002,A023,0,0,normal
TX0003392,2026-01-07 00:41:25.022100209,174.88,A013,A023,0,0,normal
TX0004360,2026-01-07 00:55:03.381894916,1298.57,A005,A029,0,0,normal
TX0003221,2026-01-07 01:00:50.184132799,502.29,A020,A024,0,0,normal
TX0000488,2026-01-07 01:03:22.482911471,847.85,A013,A015,0,0,normal
TX0005462,2026-01-07 01:21:27.882841632,248.17,A022,A005,0,0,normal
TX0005271,2026-01-07 01:31:30.755643731,227.25,A009,A005,0,0,normal
TX0000531,2026-01-07 01:31:42.529339951,1002.26,A030,A016,0,0,normal
TX0000248,2026-01-07 01:50:23.634418859,16363.17,A003,A013,1,0,repeated_pair
TX0001532,2026-01-07 02:33:12.068012684,472.05,A021,A027,0,0,normal
TX0003591,2026-01-07 02:54:43.530267530,9956.93,A003,A013,1,0,repeated_pair
TX0001596,2026-01-07 03:26:53.840508474,1323.89,A019,A017,0,0,normal
TX0004134,2026-01-07 04:00:26.538498296,127.02,A025,A022,0,0,normal
TX0004465,2026-01-07 04:03:24.902187313,2449.73,A006,A025,0,0,normal
TX0003790,2026-01-07 04:06:09.301907536,698.18,A008,A021,0,0,normal
TX0001244,2026-01-07 04:28:28.967445826,202.9,A030,A019,0,0,normal
TX0004170,2026-01-07 04:52:12.360960308,399.05,A024,A018,0,0,normal
TX0003819,2026-01-07 05:16:13.560989613,647.99,A018,A002,0,0,normal
TX0005500,2026-01-07 05:33:58.696057865,374.24,A003,A024,0,0,normal
TX0002610,2026-01-07 05:38:17.832213942,575.5,A028,A015,0,0,normal
TX0002888,2026-01-07 06:11:47.725818359,325.16,A002,A025,0,0,normal
TX0002674,2026-01-07 06:17:32.206962250,1179.87,A030,A018,0,0,normal
TX0000240,2026-01-07 06:25:25.520494048,430.04,A009,A030,0,0,normal
TX0001907,2026-01-07 06:46:52.158904590,1221.6,A022,A020,0,0,normal
TX0000331,2026-01-07 07:03:08.296432441,9787.64,A019,A021,1,0,repeated_pair
TX0001040,2026-01-07 07:32:44.863436892,176.59,A005,A029,0,0,normal
TX0000955,2026-01-07 07:52:19.343166066,17112.7,A003,A013,1,0,repeated_pair
TX0001002,2026-01-07 08:15:26.323165898,721.85,A009,A014,0,0,normal
TX0004179,2026-01-07 08:42:12.849546149,9789.33,A003,A013,1,1,repeated_pair
TX0004437,2026-01-07 09:09:01.036111520,120.64,A007,A024,0,0,normal
TX0005033,2026-01-07 09:16:50.665322711,579.25,A027,A009,0,0,normal
TX0002136,2026-01-07 09:21:55.452747991,229.87,A019,A005,0,0,normal
TX0004232,2026-01-07 09:59:27.212199786,273.08,A026,A015,0,0,normal
TX0004381,2026-01-07 11:00:50.320824060,9799.72,A003,A013,1,1,circular
TX0000879,2026-01-07 11:09:47.875213671,866.74,A001,A012,0,0,normal
TX0003642,2026-01-07 11:33:53.385239713,360.17,A028,A030,0,0,normal
TX0004130,2026-01-07 12:14:44.126666532,916.47,A024,A011,0,0,normal
TX0005163,2026-01-07 12:38:24.398558796,9738.72,A019,A021,1,0,circular
TX0005329,2026-01-07 12:42:05.725206911,270.29,A009,A008,0,0,normal
TX0001617,2026-01-07 12:47:50.858501394,303.58,A025,A014,0,0,normal
TX0000870,2026-01-07 13:46:08.879506163,838.82,A024,A003,0,0,normal
TX0002904,2026-01-07 13:56:15.889991190,365.59,A029,A021,0,0,normal
TX0001148,2026-01-07 14:04:12.976776851,254.54,A005,A003,0,0,normal
TX0005434,2026-01-07 14:28:10.638620215,210.56,A018,A002,0,0,normal
TX0004781,2026-01-07 14:36:20.162611803,649.5,A014,A015,0,0,normal
TX0005538,2026-01-07 15:13:54.732339532,490.6,A020,A024,0,0,normal
TX0004717,2026-01-07 15:51:54.017461873,631.43,A021,A011,0,0,normal
TX0000394,2026-01-07 15:59:32.544025628,191.2,A017,A021,0,0,normal
TX0004913,2026-01-07 17:04:47.176052990,13765.85,A019,A021,1,0,circular
TX0004731,2026-01-07 17:12:55.633495267,344.61,A012,A004,0,0,normal
TX0001051,2026-01-07 17:59:48.177790845,210.52,A029,A001,0,0,normal
TX0000613,2026-01-07 18:18:03.960941351,171.98,A021,A017,0,0,normal
TX0005543,2026-01-07 18:38:47.325254864,229.8,A005,A009,0,0,normal
TX0001812,2026-01-07 19:06:08.640429151,597.31,A012,A006,0,0,normal
TX0005827,2026-01-07 19:21:12.097607239,355.33,A023,A011,0,0,normal
TX0003614,2026-01-07 19:51:09.459808687,830.64,A006,A007,0,0,normal
TX0001919,2026-01-07 19:56:29.311634400,697.31,A011,A028,0,0,normal
TX0003279,2026-01-07 20:35:06.223805826,746.31,A028,A025,0,0,normal
TX0004490,2026-01-07 20:41:55.554180084,366.98,A006,A005,0,0,normal
TX0000877,2026-01-07 20:56:29.307441206,1498.48,A022,A006,0,0,normal
TX0004671,2026-01-07 21:30:41.072345894,627.84,A012,A025,0,0,normal
TX0002492,2026-01-07 21:37:42.461946719,2129.63,A012,A020,0,0,normal
TX0002109,2026-01-07 22:02:54.049709226,9642.12,A021,A030,1,1,circular
TX0002161,2026-01-07 22:15:04.400318196,2122.31,A012,A006,0,0,normal
TX0002300,2026-01-07 22:34:30.140116967,147.4,A024,A021,0,0,normal
TX0002469,2026-01-07 22:43:46.450227184,181.4,A014,A010,0,0,normal
TX0004456,2026-01-07 22:56:41.645220320,21330.67,A003,A013,1,0,repeated_pair
TX0002749,2026-01-07 23:22:43.620708969,116.35,A006,A008,0,0,normal
TX0001030,2026-01-07 23:30:41.741505488,9941.11,A030,A003,1,1,circular
TX0004752,2026-01-07 23:32:09.635534511,664.99,A019,A003,0,0,normal
TX0004386,2026-01-08 00:34:36.691164331,118.5,A001,A029,0,0,normal
TX0000428,2026-01-08 00:49:02.065592638,35.68,A029,A006,0,0,normal
TX0000832,2026-01-08 01:02:21.965488434,456.21,A021,A015,0,0,normal
TX0003708,2026-01-08 02:16:07.034760967,126.78,A024,A012,0,0,normal
TX0001942,2026-01-08 02:47:06.246233842,166.06,A012,A004,0,0,normal
TX0001007,2026-01-08 02:47:21.844144046,1094.6,A018,A010,0,0,normal
TX0002575,2026-01-08 02:59:20.338780795,19775.52,A030,A003,1,0,circular
TX0005034,2026-01-08 03:04:02.151774050,547.96,A004,A030,0,0,normal
TX0002597,2026-01-08 04:37:25.071237004,1006.92,A004,A016,0,0,normal
TX0000121,2026-01-08 04:54:23.149583451,554.65,A026,A012,0,0,normal
TX0003611,2026-01-08 04:56:02.009549207,549.13,A005,A012,0,0,normal
TX0005940,2026-01-08 05:18:12.315674813,9742.77,A030,A003,1,0,circular
TX0005387,2026-01-08 05:39:37.865369445,2224.35,A013,A018,0,0,normal
TX0004186,2026-01-08 05:56:45.457269804,216.31,A025,A005,0,0,normal
TX0000924,2026-01-08 06:28:01.118824618,9882.23,A019,A021,1,0,repeated_pair
TX0000604,2026-01-08 06:29:46.909195050,465.45,A015,A016,0,0,normal
TX0005619,2026-01-08 06:41:20.972165425,277.76,A015,A017,0,0,normal
TX0005923,2026-01-08 06:49:16.994114396,582.88,A014,A024,0,0,normal
TX0002702,2026-01-08 07:10:40.383887188,1560.7,A007,A003,0,0,normal
TX0001489,2026-01-08 08:00:19.348072734,275.25,A015,A014,0,0,normal
TX0002454,2026-01-08 08:14:01.368201785,296.81,A010,A020,0,0,normal
TX0003255,2026-01-08 08:50:15.380956769,9643.47,A019,A021,1,1,repeated_pair
TX0005513,2026-01-08 09:01:17.123413229,903.68,A016,A009,0,0,normal
TX0004537,2026-01-08 09:39:01.897999532,471.4,A020,A021,0,0,normal
TX0002790,2026-01-08 10:11:14.606354004,218.26,A028,A013,0,0,normal
TX0000029,2026-01-08 10:41:48.396666882,2972.2,A018,A015,0,0,normal
TX0002116,2026-01-08 10:56:50.766983121,196.7,A001,A004,0,0,normal
TX0000802,2026-01-08 11:08:31.986086691,683.3,A012,A023,0,0,normal
TX0002787,2026-01-08 11:15:38.914594562,676.18,A017,A006,0,0,normal
TX0001743,2026-01-08 12:21:49.099824234,18482.19,A019,A021,1,0,circular
TX0004200,2026-01-08 12:32:14.444454479,86.66,A017,A022,0,0,normal
TX0002972,2026-01-08 14:36:42.221034520,243.45,A022,A011,0,0,normal
TX0004108,2026-01-08 14:44:20.762033441,4006.22,A004,A028,0,0,normal
TX0001347,2026-01-08 15:14:58.722467502,456.46,A030,A029,0,0,normal
TX0003262,2026-01-08 15:32:50.565399206,1076.15,A014,A028,0,0,normal
TX0005489,2026-01-08 16:18:16.861250964,388.01,A004,A006,0,0,normal
TX0000725,2026-01-08 16:48:16.131001384,622.4,A019,A027,0,0,normal
TX0004960,2026-01-08 17:09:22.730200793,1120.5,A022,A025,0,0,normal
TX0000644,2026-01-08 17:30:51.078700357,89.52,A017,A023,0,0,normal
TX0000253,2026-01-08 17:43:18.668480359,348.69,A012,A029,0,0,normal
TX0002681,2026-01-08 17:55:37.367366348,783.25,A021,A029,0,0,normal
TX0001173,2026-01-08 18:48:21.023519914,525.4,A012,A023,0,0,normal
TX0003230,2026-01-08 19:48:58.550928473,764.21,A027,A016,0,0,normal
TX0005705,2026-01-08 20:23:14.623014011,872.61,A013,A001,0,0,normal
TX0000485,2026-01-08 21:33:36.872672195,6194.3,A005,A024,0,0,normal
TX0004800,2026-01-08 21:39:58.903683573,2105.11,A005,A024,0,0,normal
TX0004986,2026-01-08 21:42:47.329508183,113.62,A025,A007,0,0,normal
TX0004275,2026-01-08 21:43:44.267144494,1019.66,A010,A021,0,0,normal
TX0003448,2026-01-08 22:06:23.490640079,1597.03,A017,A023,0,0,normal
TX0001720,2026-01-08 22:26:35.111274150,9971.52,A030,A003,1,0,circular
TX0004391,2026-01-08 22:31:29.093236310,212.17,A027,A019,0,0,normal
TX0005608,2026-01-08 23:00:27.815103843,851.2,A016,A024,0,0,normal
TX0000634,2026-01-08 23:01:39.781440946,1191.07,A004,A017,0,0,normal
TX0005819,2026-01-08 23:04:28.168241908,361.61,A004,A013,0,0,normal
TX0005611,2026-01-08 23:12:24.596952194,321.24,A011,A019,0,0,normal
TX0002119,2026-01-08 23:24:06.774826859,3474.17,A028,A008,0,0,normal
TX0003324,2026-01-08 23:53:19.340121792,1661.93,A025,A026,0,0,normal
TX0000516,2026-01-09 00:05:09.817030255,374.09,A022,A026,0,0,normal
TX0005613,2026-01-09 00:23:18.749872970,1003.96,A014,A026,0,0,normal
TX0002573,2026-01-09 00:58:39.867446204,1097.72,A023,A022,0,0,normal
TX0005408,2026-01-09 01:04:46.541748703,15961.65,A021,A013,1,1,structuring
TX0002677,2026-01-09 01:10:54.473104435,284.17,A018,A005,0,0,normal
TX0004644,2026-01-09 01:16:33.100309230,1355.04,A018,A028,0,0,normal
TX0005517,2026-01-09 01:25:01.316752026,171.89,A028,A020,0,0,normal
TX0004106,2026-01-09 01:46:47.607441634,977.85,A022,A021,0,0,normal
TX0000465,2026-01-09 01:49:10.325984692,698.09,A011,A010,0,0,normal
TX0004686,2026-01-09 01:54:31.117712397,115.0,A024,A025,0,0,normal
TX0000384,2026-01-09 02:24:10.726765228,140.06,A009,A007,0,0,normal
TX0005466,2026-01-09 02:40:30.442767091,587.64,A028,A008,0,0,normal
TX0005121,2026-01-09 02:45:57.923389700,283.86,A018,A001,0,0,normal
TX0000540,2026-01-09 03:16:53.127789397,2034.71,A017,A021,0,0,normal
TX0000313,2026-01-09 03:39:02.668592518,3664.13,A025,A004,0,0,normal
TX0001375,2026-01-09 04:55:34.217133147,1202.26,A020,A005,0,0,normal
TX0005688,2026-01-09 05:05:44.104610512,505.47,A023,A021,0,0,normal
TX0003585,2026-01-09 05:07:13.351716496,223.12,A011,A027,0,0,normal
TX0004503,2026-01-09 05:17:48.908087964,108.21,A025,A012,0,0,normal
TX0001630,2026-01-09 05:34:32.459987549,217.96,A015,A013,0,0,normal
TX0004676,2026-01-09 05:47:09.820935260,147.27,A005,A018,0,0,normal
TX0000222,2026-01-09 06:07:23.236639157,900.61,A014,A008,0,0,normal
TX0001201,2026-01-09 06:23:30.081190294,203.53,A011,A012,0,0,normal
TX0001712,2026-01-09 06:25:59.153364410,912.78,A001,A014,0,0,normal
TX0005414,2026-01-09 07:31:09.400487286,769.16,A029,A002,0,0,normal
TX0005081,2026-01-09 08:44:15.514503147,964.27,A002,A008,0,0,normal
TX0003058,2026-01-09 08:55:25.425601212,870.84,A016,A017,0,0,normal
TX0000470,2026-01-09 09:27:54.466531063,19701.87,A019,A030,1,0,structuring
TX0001862,2026-01-09 10:01:30.363040299,790.41,A003,A006,0,0,normal
TX0000632,2026-01-09 10:06:12.120927649,17483.98,A013,A019,1,1,circular
TX0003341,2026-01-09 10:13:19.962072161,323.26,A006,A027,0,0,normal
TX0002025,2026-01-09 10:16:06.354514838,819.26,A007,A020,0,0,normal
TX0003201,2026-01-09 10:54:23.467237589,650.73,A019,A005,0,0,normal
TX0003376,2026-01-09 11:08:53.317766749,432.53,A027,A029,0,0,normal
TX0003963,2026-01-09 12:02:20.695611139,597.66,A028,A006,0,0,normal
TX0002935,2026-01-09 12:31:13.462288521,204.24,A005,A020,0,0,normal
TX0002062,2026-01-09 12:49:03.563316475,289.85,A005,A004,0,0,normal
TX0001580,2026-01-09 12:56:35.950469715,161.17,A022,A008,0,0,normal
TX0004310,2026-01-09 13:01:16.043569326,88.29,A027,A003,0,0,normal
TX0000076,2026-01-09 13:18:22.465211586,652.5,A022,A018,0,0,normal
TX0003047,2026-01-09 13:48:33.874940589,19730.93,A013,A019,1,1,structuring
TX0002067,2026-01-09 14:17:20.025069414,143.96,A006,A029,0,0,normal
TX0003451,2026-01-09 14:32:31.869708456,1104.0,A004,A029,0,0,normal
TX0004649,2026-01-09 14:50:31.412139702,3222.29,A018,A024,0,0,normal
TX0005586,2026-01-09 14:54:41.210174208,281.43,A017,A020,0,0,normal
TX0002969,2026-01-09 16:28:16.427742228,13571.12,A021,A030,1,0,circular
TX0003013,2026-01-09 16:38:34.381558662,279.41,A028,A005,0,0,normal
TX0001209,2026-01-09 16:42:39.721149005,21444.81,A003,A013,1,1,repeated_pair
TX0002762,2026-01-09 16:45:54.481582701,578.53,A026,A003,0,0,normal
TX0003794,2026-01-09 16:59:08.767511702,9938.91,A013,A003,1,1,structuring
TX0000295,2026-01-09 17:06:35.624185309,1084.52,A016,A015,0,0,normal
TX0003441,2026-01-09 17:28:47.376254163,9683.53,A003,A013,1,1,circular
TX0005645,2026-01-09 18:38:25.394707404,9980.34,A030,A003,1,0,circular
TX0004409,2026-01-09 18:38:50.117915917,1199.52,A006,A010,0,0,normal
TX0003036,2026-01-09 19:11:24.608597742,902.44,A001,A023,0,0,normal
TX0005825,2026-01-09 19:13:12.369878484,193.28,A029,A011,0,0,normal
TX0000471,2026-01-09 19:25:40.289067469,596.0,A016,A026,0,0,normal
TX0002876,2026-01-09 19:36:12.793268132,534.32,A017,A022,0,0,normal
TX0000658,2026-01-09 19:51:08.637379264,1275.06,A017,A026,0,0,normal
TX0005124,2026-01-09 19:56:01.013596431,3342.65,A006,A011,0,0,normal
TX0003292,2026-01-09 20:16:46.610128606,1777.33,A012,A025,0,0,normal
TX0004077,2026-01-09 20:37:10.608743996,639.05,A021,A016,0,0,normal
TX0005221,2026-01-09 20:38:54.138056324,778.8,A026,A012,0,0,normal
TX0004135,2026-01-09 21:59:40.305405585,303.66,A025,A005,0,0,normal
TX0004265,2026-01-09 22:52:50.528872244,267.5,A007,A018,0,0,normal
TX0003033,2026-01-09 22:57:07.905720432,485.5,A027,A009,0,0,normal
TX0003524,2026-01-09 23:50:01.495159807,301.83,A015,A029,0,0,normal
TX0001466,2026-01-09 23:54:07.796632371,301.9,A023,A019,0,0,normal
TX0003491,2026-01-09 23:57:07.884450923,359.24,A013,A022,0,0,normal
TX0001294,2026-01-10 00:13:39.713988400,695.45,A027,A007,0,0,normal
TX0003175,2026-01-10 00:17:17.390481808,9732.36,A019,A021,1,0,repeated_pair
TX0000444,2026-01-10 00:37:14.710411667,700.4,A018,A026,0,0,normal
TX0003340,2026-01-10 00:38:43.636973655,615.7,A010,A025,0,0,normal
TX0000746,2026-01-10 01:45:09.172975264,344.56,A027,A016,0,0,normal
TX0004214,2026-01-10 03:00:08.866833706,291.64,A019,A008,0,0,normal
TX0004486,2026-01-10 03:01:30.179807954,465.07,A025,A022,0,0,normal
TX0001940,2026-01-10 03:29:21.582356419,358.81,A009,A028,0,0,normal
TX0000062,2026-01-10 03:36:40.615307392,1439.47,A028,A016,0,0,normal
TX0003552,2026-01-10 03:46:57.628519895,217.2,A014,A029,0,0,normal
TX0000954,2026-01-10 03:49:11.436813712,929.07,A007,A028,0,0,normal
TX0000156,2026-01-10 04:05:28.865383744,326.05,A030,A006,0,0,normal
TX0001792,2026-01-10 04:24:46.254095756,149.92,A018,A014,0,0,normal
TX0004813,2026-01-10 05:27:21.192538225,2430.03,A021,A029,0,0,normal
TX0001156,2026-01-10 06:20:53.926901534,758.89,A013,A007,0,0,normal
TX0002723,2026-01-10 06:29:37.123127840,539.38,A021,A012,0,0,normal
TX0002848,2026-01-10 06:33:02.191379759,387.47,A006,A020,0,0,normal
TX0001100,2026-01-10 06:41:41.376283900,537.07,A010,A007,0,0,normal
TX0004311,2026-01-10 06:44:39.345959807,72.51,A010,A009,0,0,normal
TX0001747,2026-01-10 06:46:47.615691746,375.51,A014,A028,0,0,normal
TX0000611,2026-01-10 07:10:38.438218374,9848.74,A003,A013,1,1,circular
TX0002237,2026-01-10 07:19:19.758195315,597.59,A020,A021,0,0,normal
TX0005456,2026-01-10 07:27:54.262753204,249.87,A007,A024,0,0,normal
TX0002781,2026-01-10 07:54:25.085146122,250.41,A022,A005,0,0,normal
TX0003237,2026-01-10 07:56:33.977854685,332.67,A007,A026,0,0,normal
TX0003741,2026-01-10 08:52:21.437411806,246.59,A009,A021,0,0,normal
TX0000923,2026-01-10 08:55:51.226699096,520.84,A004,A030,0,0,normal
TX0000484,2026-01-10 08:58:01.911659636,1589.29,A010,A015,0,0,normal
TX0002865,2026-01-10 09:13:11.445721399,1706.75,A012,A022,0,0,normal
TX0004258,2026-01-10 09:20:45.560518100,1973.38,A010,A018,0,0,normal
TX0005737,2026-01-10 09:43:23.592359471,618.54,A029,A027,0,0,normal
TX0003654,2026-01-10 09:57:16.952321024,488.64,A007,A029,0,0,normal
TX0004572,2026-01-10 11:20:35.178320756,283.17,A005,A006,0,0,normal
TX0004931,2026-01-10 11:29:30.134730130,457.24,A020,A025,0,0,normal
TX0005166,2026-01-10 11:58:35.948362207,368.62,A006,A008,0,0,normal
TX0003417,2026-01-10 12:27:56.708853527,241.96,A027,A001,0,0,normal
TX0000582,2026-01-10 12:50:07.662019360,302.05,A023,A013,0,0,normal
TX0001014,2026-01-10 13:46:55.822661435,262.19,A027,A007,0,0,normal
TX0000797,2026-01-10 13:47:58.292715800,1266.56,A005,A006,0,0,normal
TX0002247,2026-01-10 14:11:12.429635397,300.59,A028,A027,0,0,normal
TX0005203,2026-01-10 14:43:08.560595842,20376.27,A019,A021,1,1,circular
TX0004521,2026-01-10 15:09:53.348137215,227.61,A028,A001,0,0,normal
TX0005748,2026-01-10 15:31:05.409031269,122.63,A029,A009,0,0,normal
TX0004334,2026-01-10 15:45:43.342095285,9830.74,A003,A013,1,1,repeated_pair
TX0004152,2026-01-10 15:56:48.565627204,168.21,A018,A011,0,0,normal
TX0004616,2026-01-10 16:20:05.852101702,602.86,A015,A009,0,0,normal
TX0000033,2026-01-10 16:43:13.488012106,314.39,A022,A029,0,0,normal
TX0003745,2026-01-10 16:45:29.847531881,1984.48,A001,A019,0,0,normal
TX0003549,2026-01-10 17:06:09.850357240,131.6,A018,A022,0,0,normal
TX0005369,2026-01-10 17:36:28.164378117,9774.35,A021,A030,1,0,circular
TX0005449,2026-01-10 18:18:26.087230718,515.54,A021,A019,0,0,normal
TX0004814,2026-01-10 18:19:44.714701704,611.95,A027,A024,0,0,normal
TX0001459,2026-01-10 18:33:20.528980293,9603.94,A003,A013,1,1,structuring
TX0005713,2026-01-10 18:37:19.798593287,258.53,A024,A014,0,0,normal
TX0003204,2026-01-10 18:40:28.925809716,1235.41,A025,A014,0,0,normal
TX0005954,2026-01-10 18:43:13.335465371,788.44,A023,A024,0,0,normal
TX0003012,2026-01-10 18:46:49.303398274,1853.06,A014,A027,0,0,normal
TX0004262,2026-01-10 19:08:58.706854402,17670.93,A019,A021,1,0,repeated_pair
TX0004504,2026-01-10 19:18:22.919785465,505.66,A025,A009,0,0,normal
TX0001420,2026-01-10 19:38:03.448466173,798.82,A018,A014,0,0,normal
TX0002042,2026-01-10 19:51:38.245598059,539.53,A008,A022,0,0,normal
TX0005519,2026-01-10 19:51:38.761190864,9985.42,A003,A013,1,1,repeated_pair
TX0005480,2026-01-10 19:53:14.958698509,459.06,A011,A003,0,0,normal
TX0005282,2026-01-10 19:54:51.913671693,604.75,A023,A027,0,0,normal
TX0002656,2026-01-10 19:55:12.879247816,291.93,A015,A008,0,0,normal
TX0002148,2026-01-10 20:01:02.054401218,1518.27,A003,A013,0,0,normal
